"FUZE Fabric #","Wash","Customer Fabric Code","Factory Fabric Code","Brand","Textile Mill (Treatment)","Application Method","Application Recipe","Fabric Content #1","% Content 1","Fabric Content #2","% Content 2","Fabric Content #3","% Content 3","Fabric Finish Note","Fabric Construction Description","Fabric Color","Fuze Treatment Location","Fuze Application Date","Fabric Submission Document","Fabric Submission Document : URL","Fabric Submission Image","Fabric Submission Image : URL","Textile Mill","Full Width","Weight (gsm)","Yarn / Filament","Note","Fuze application Date","Fuze treatment Location","Weight
(gsm) ","Pad Recipe","Production Trial Completed","ICP Sent","ICP RCVD","ICP Passed","AMB Sent","AMB RCVD","AMB Pass","Category","Program Name"," Status Note","STATUS","PTC#","ICP Sent#","ICP RCVD#","ICP Passed#","AMB Sent#","AMB RCVD#","AMB PASS#","Progress Count","Progress Percentage","Progress Percentage Numeric","Record ID"
"1462","10","ZD7004 (TSB,MHB)","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","72%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc0b"
"1463","0","ZD7004 (MHB, MHB)","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","72%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc0e"
"1464","10","ZD7004 (MHB, MHB)","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","72%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc11"
"1465","50","ZD7004","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","72%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc14"
"1466","40","ZD7004 (MHB, MHB)","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","72%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc17"
"1467","50","ZD7004 (MHB, MHB)","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","72%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc1a"
"1468","0","ZD7004","","","","spray","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","42%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc1d"
"1469","10","ZD7004","","","","spray","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","42%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc20"
"1470","20","ZD7004","","","","spray","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","42%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc23"
"1471","30","ZD7004","","","","spray","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","42%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc26"
"1472","40","ZD7004","","","","spray","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","42%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc29"
"1473","0","ZD7004 (MHB,PB)","","","","spray","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","42%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc2c"
"1474","10","ZD7004 (MHB,PB)","","","","spray","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","42%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc2f"
"1475","0","ZD7004 (TSB,PB)","","","","spray","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","42%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc32"
"1476","10","ZD7004 (TSB,PB)","","","","spray","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","42%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc35"
"1477","0","ZD7004 (MHB,MHB)","","","","spray","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","42%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e111aeaaf02c8b3dc38"
"1478","10","ZD7004 (MHB,MHB)","","","","spray","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","42%","Spandex","28%","","0%","","Knit","White","","01/02/2025","","","","","NA","-","300","","吸水性不佳","","West Jordan","299/296/300","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc3b"
"1479","0","JPES369 (HeiQ)","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Recycled Polyester","82%","Spandex","18%","","0%","","Knit","Black","","01/02/2025","","","","","NA","cut 140cm","165","","","","-","169/155/163","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc3e"
"1480","10","JPES369","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Recycled Polyester","82%","Spandex","18%","","0%","","Knit","Black","","01/02/2025","","","","","NA","cut 140cm","165","","","","-","169/155/163","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc41"
"1481","20","JPES369","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Recycled Polyester","82%","Spandex","18%","","0%","","Knit","Black","","01/02/2025","","","","","NA","cut 140cm","165","","","","-","169/155/163","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc44"
"1482","30","JPES369","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Recycled Polyester","82%","Spandex","18%","","0%","","Knit","Black","","01/02/2025","","","","","NA","cut 140cm","165","","","","-","169/155/163","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc47"
"1483","40","JPES369","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Recycled Polyester","82%","Spandex","18%","","0%","","Knit","Black","","01/02/2025","","","","","NA","cut 140cm","165","","","","-","169/155/163","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc4a"
"1484","50","JPES369","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Recycled Polyester","82%","Spandex","18%","","0%","","Knit","Black","","01/02/2025","","","","","NA","cut 140cm","165","","","","-","169/155/163","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc4d"
"1485","0","JPES369","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Recycled Polyester","82%","Spandex","18%","","0%","","Knit","Black","","01/02/2025","","","","","NA","cut 140cm","165","","","","-","169/155/163","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc50"
"1486","0","polygiene","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown Heather ","","01/02/2025","","","","","Baoqin","61/63","150","","秒吸, 100D+75D","","-","155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc53"
"1487","10","polygiene","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown Heather ","","01/02/2025","","","","","Baoqin","61/63","150","","秒吸, 100D+75D","","-","155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc56"
"1488","20","polygiene","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown Heather ","","01/02/2025","","","","","Baoqin","61/63","150","","秒吸, 100D+75D","","-","155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc59"
"1489","30","polygiene","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown Heather ","","01/02/2025","","","","","Baoqin","61/63","150","","秒吸, 100D+75D","","-","155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc5c"
"1490","40","polygiene","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown Heather ","","01/02/2025","","","","","Baoqin","61/63","150","","秒吸, 100D+75D","","-","155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc5f"
"1491","50","polygiene","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown Heather ","","01/02/2025","","","","","Baoqin","61/63","150","","秒吸, 100D+75D","","-","155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc62"
"1492","0","Agion ","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown","","01/02/2025","","","","","Baoqin","60/62","160","","吸水差, 50D FDY","","-","150/149/155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc65"
"1493","10","Agion ","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown","","01/02/2025","","","","","Baoqin","60/62","160","","吸水差, 50D FDY","","-","150/149/155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc68"
"1494","20","Agion ","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown","","01/02/2025","","","","","Baoqin","60/62","160","","吸水差, 50D FDY","","-","150/149/155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc6b"
"1495","30","Agion ","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown","","01/02/2025","","","","","Baoqin","60/62","160","","吸水差, 50D FDY","","-","150/149/155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc6e"
"1496","40","Agion ","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown","","01/02/2025","","","","","Baoqin","60/62","160","","吸水差, 50D FDY","","-","150/149/155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc71"
"1497","50","Agion ","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","100%","","0%","","0%","","Knit","Brown","","01/02/2025","","","","","Baoqin","60/62","160","","吸水差, 50D FDY","","-","150/149/155","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e121aeaaf02c8b3dc74"
"1498","0","Silvadur","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Black","","01/02/2025","","","","","Baoqin","58/60","150","","秒吸, 75D+30D OP","","-","157","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc77"
"1499","10","Silvadur","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Black","","01/02/2025","","","","","Baoqin","58/60","150","","秒吸, 75D+30D OP","","-","157","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc7a"
"1500","20","Silvadur","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Black","","01/02/2025","","","","","Baoqin","58/60","150","","秒吸, 75D+30D OP","","-","157","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc7d"
"1501","30","Silvadur","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Black","","01/02/2025","","","","","Baoqin","58/60","150","","秒吸, 75D+30D OP","","-","157","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc80"
"1502","40","Silvadur","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Black","","01/02/2025","","","","","Baoqin","58/60","150","","秒吸, 75D+30D OP","","-","157","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc83"
"1503","50","Silvadur","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Black","","01/02/2025","","","","","Baoqin","58/60","150","","秒吸, 75D+30D OP","","-","157","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc86"
"1504","0","KW-1506A","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","polyester","100%","","0%","","0%","","Knit","Shell Olive","","01/02/2025","","","","","Kingwhale","","","","","1/16/20","Longson","143","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc89"
"1505","20","KW-1506A","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","polyester","100%","","0%","","0%","","Knit","Shell Olive","","01/02/2025","","","","","Kingwhale","","","","","1/16/20","Longson","143","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc8c"
"1506","0","KW-M1022","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Dark Eggplant Purple","","01/02/2025","","","","","Kingwhale","","","","","1/16/20","Longson","115","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc8f"
"1507","20","KW-M1022","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Dark Eggplant Purple","","01/02/2025","","","","","Kingwhale","","","","","1/16/20","Longson","115","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc92"
"1508","0","Fuze (Her min)","","","","spray","1.5 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","cotton","100%","","0%","","0%","","Woven","","","01/02/2025","","","","","Hermin","","","","","","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc95"
"1509","20","Fuze (Her min)","","","","spray","1.5 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","cotton","100%","","0%","","0%","","Woven","","","01/02/2025","","","","","Hermin","","","","","","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc98"
"1510","0","ASF79076","","","","spray","Thor ppm  pump  Fabric 0.02 ISO Air/Other","Nylon","100%","","0%","","0%","","Woven","Khaki","","01/02/2025","","","","","ASF","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc9b"
"1511","0","W5668WJ-10. 20wahses","","","","spray","Development ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dc9e"
"1512","50","KP-D04B (Yuyuang) X-Static","","","","spray","- ppm - pump - Fabric - ISO- Air/Other","Nylon","95%","X-Static","6%","","0%","","","Black","","01/02/2025","","","","","Yuyuang","","","","","","-","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dca1"
"1513","0","WK0063(MHB,MHB)","","","","spray","Development ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dca4"
"1514","0","PCK 10543(MHB, MHB)","","","","spray","Development ppm  pump  Fabric  ISO Air/Other","Polyester","80%","Spandex","20%","","0%","","","Black","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dca7"
"1515","0","CPS-282-1(Neon fabric)","","","","spray","3 ppm 7 pump 15 Fabric  ISO Air/Other","Polyester","78%","Spandex","22%"," ","0%","","","Neon Yellow","","01/02/2025","","","","","","","","","","","-","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dcaa"
"1516","0","CPS-282-1(Neon fabric)","","","","spray","10 ppm 7 pump 15 Fabric  ISO Air/Other","Polyester","78%","Spandex","22%"," ","0%","","","Neon Yellow","","01/02/2025","","","","","","","","","","","-","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dcad"
"1517","0","CPS-282-1(Neon fabric)","","","","spray","原樣 ppm  pump  Fabric  ISO Air/Other","Polyester","78%","Spandex","22%"," ","0%","","","Neon Yellow","","01/02/2025","","","","","","","","","","","-","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dcb0"
"1518","0","233tc","","","","spray","3 ppm 6 pump 15 Fabric 0.02 ISO Air/Other","Cotton","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","HD","","","","","","WldTex","132/130","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e131aeaaf02c8b3dcb3"
